Bonito (Rio Miranda): 66900000
Data e hora,Nível,Vazão
2022-03-24T11:45:00.000Z,159,62.43
2022-03-24T12:00:00.000Z,159,62.43
2022-03-24T12:15:00.000Z,158,61.7
2022-03-24T12:30:00.000Z,158,61.7
2022-03-24T12:45:00.000Z,158,61.7
2022-03-24T13:00:00.000Z,158,61.7
2022-03-24T13:15:00.000Z,157,60.97
2022-03-24T13:30:00.000Z,157,60.97
2022-03-24T13:45:00.000Z,156,60.25
2022-03-24T14:00:00.000Z,156,60.25
2022-03-24T14:15:00.000Z,156,60.25
2022-03-24T14:30:00.000Z,156,60.25
2022-03-24T14:45:00.000Z,156,60.25
2022-03-24T15:00:00.000Z,155,59.52
2022-03-24T15:15:00.000Z,155,59.52
2022-03-24T15:30:00.000Z,154,58.8
2022-03-24T15:45:00.000Z,154,58.8
2022-03-24T16:00:00.000Z,153,58.08
2022-03-24T16:15:00.000Z,154,58.8
2022-03-24T16:30:00.000Z,154,58.8
2022-03-24T16:45:00.000Z,153,58.08
2022-03-24T17:00:00.000Z,152,57.36
2022-03-24T17:15:00.000Z,152,57.36
2022-03-24T17:30:00.000Z,152,57.36
2022-03-24T17:45:00.000Z,151,56.64
2022-03-24T18:00:00.000Z,151,56.64
2022-03-24T18:15:00.000Z,151,56.64
2022-03-24T18:30:00.000Z,151,56.64
2022-03-24T18:45:00.000Z,150,55.93
2022-03-24T19:00:00.000Z,150,55.93
2022-03-24T19:15:00.000Z,149,55.21
2022-03-24T19:30:00.000Z,149,55.21
2022-03-24T19:45:00.000Z,149,55.21
2022-03-24T20:00:00.000Z,149,55.21
2022-03-24T20:15:00.000Z,148,54.5
2022-03-24T20:30:00.000Z,148,54.5
2022-03-24T20:45:00.000Z,148,54.5
2022-03-24T21:00:00.000Z,147,53.79
2022-03-24T21:15:00.000Z,147,53.79
2022-03-24T21:30:00.000Z,147,53.79
2022-03-24T21:45:00.000Z,146,53.09
