Aquidauana (Rio Aquidauana): 66945000
Data e hora,Nível,Vazão
2022-03-24T02:30:00.000Z,255,66.08
2022-03-24T02:45:00.000Z,255,66.08
2022-03-24T03:00:00.000Z,255,66.08
2022-03-24T03:15:00.000Z,255,66.08
2022-03-24T03:30:00.000Z,255,66.08
2022-03-24T03:45:00.000Z,254,65.48
2022-03-24T04:00:00.000Z,254,65.48
2022-03-24T04:15:00.000Z,254,65.48
2022-03-24T04:30:00.000Z,254,65.48
2022-03-24T04:45:00.000Z,253,64.87
2022-03-24T05:00:00.000Z,253,64.87
2022-03-24T05:15:00.000Z,253,64.87
2022-03-24T05:30:00.000Z,253,64.87
2022-03-24T05:45:00.000Z,253,64.87
2022-03-24T06:00:00.000Z,253,64.87
2022-03-24T06:15:00.000Z,253,64.87
2022-03-24T06:30:00.000Z,252,64.27
2022-03-24T06:45:00.000Z,252,64.27
2022-03-24T07:00:00.000Z,252,64.27
2022-03-24T07:15:00.000Z,252,64.27
2022-03-24T07:30:00.000Z,252,64.27
2022-03-24T07:45:00.000Z,251,63.67
2022-03-24T08:00:00.000Z,251,63.67
2022-03-24T08:15:00.000Z,251,63.67
2022-03-24T08:30:00.000Z,251,63.67
2022-03-24T08:45:00.000Z,250,63.33
2022-03-24T09:00:00.000Z,250,63.33
2022-03-24T09:15:00.000Z,250,63.33
2022-03-24T09:30:00.000Z,250,63.33
2022-03-24T09:45:00.000Z,250,63.33
2022-03-24T10:00:00.000Z,249,63
2022-03-24T10:15:00.000Z,249,63
2022-03-24T10:30:00.000Z,249,63
2022-03-24T10:45:00.000Z,249,63
2022-03-24T11:00:00.000Z,248,62.66
2022-03-24T11:15:00.000Z,248,62.66
2022-03-24T11:30:00.000Z,248,62.66
2022-03-24T11:45:00.000Z,248,62.66
2022-03-24T12:00:00.000Z,247,62.33
2022-03-24T12:15:00.000Z,247,62.33
2022-03-24T12:30:00.000Z,247,62.33
2022-03-24T12:45:00.000Z,247,62.33
2022-03-24T13:00:00.000Z,247,62.33
2022-03-24T13:15:00.000Z,247,62.33
2022-03-24T13:30:00.000Z,247,62.33
2022-03-24T13:45:00.000Z,247,62.33
2022-03-24T14:00:00.000Z,247,62.33
2022-03-24T14:15:00.000Z,247,62.33
2022-03-24T14:30:00.000Z,247,62.33
2022-03-24T14:45:00.000Z,247,62.33
2022-03-24T15:00:00.000Z,246,61.99
2022-03-24T15:15:00.000Z,246,61.99
2022-03-24T15:30:00.000Z,246,61.99
2022-03-24T15:45:00.000Z,246,61.99
2022-03-24T16:00:00.000Z,246,61.99
2022-03-24T16:15:00.000Z,245,61.66
2022-03-24T16:30:00.000Z,246,61.99
2022-03-24T16:45:00.000Z,245,61.66
2022-03-24T17:00:00.000Z,245,61.66
2022-03-24T17:15:00.000Z,244,61.32
2022-03-24T17:30:00.000Z,244,61.32
2022-03-24T17:45:00.000Z,244,61.32
2022-03-24T18:00:00.000Z,244,61.32
2022-03-24T18:15:00.000Z,244,61.32
2022-03-24T18:30:00.000Z,244,61.32
2022-03-24T18:45:00.000Z,244,61.32
2022-03-24T19:00:00.000Z,244,61.32
2022-03-24T19:15:00.000Z,243,60.99
2022-03-24T19:30:00.000Z,243,60.99
2022-03-24T19:45:00.000Z,243,60.99
2022-03-24T20:00:00.000Z,243,60.99
2022-03-24T20:15:00.000Z,243,60.99
2022-03-24T20:30:00.000Z,243,60.99
2022-03-24T20:45:00.000Z,243,60.99
2022-03-24T21:00:00.000Z,243,60.99
2022-03-24T21:15:00.000Z,243,60.99
2022-03-24T21:30:00.000Z,242,60.66
2022-03-24T21:45:00.000Z,242,60.66
2022-03-24T22:00:00.000Z,242,60.66
